hevsengîya doza jîngehê û doza geşkirina civakî, pêwîstî bi sîyaseteka aqilaneya Ewropayî heye.
	
li	ADP		
parêzgeh	NOUN		
a	IZAFE		
Kirmaşan	PROPN		
ê	DET		
ya	IZAFE		
Rojhilat	PROPN		
ê	IZAFE		
Kurdistan	PROPN		
ê	IZAFE		
hate	AUX		
lidarxistin	VERB		
.	PUNCT		
	
Leyla Qasim dixwest dengê kurdan li cîhanê bide bihîstin.
	
Leyla	PROPN		
Qasim	PROPN		
dixwest	VERB		
deng	NOUN		
ê	IZAFE		
kurd	NOUN		
an	DET		
li	ADP		
cîhan	NOUN		
ê	DET		
bide	AUX		
bihîstin	VERB		
.	PUNCT		
	
Min bikujin, lê vê rastiyê jî zanibin ku bi kuştina min dê bi hezaran kurd ji xewa giran şiyar bibin.
	
Min	PRON		
bikujin	VERB		
,	PUNCT		
lê	CCONJ		
vê	DET		
rasti	NOUN		
yê	DET		
jî	ADV		
zanibin	VERB		
ku	SCONJ		
bi	ADP		
kuştin	NOUN		
a	IZAFE		
min	PRON		
dê	PART		
bi	ADP		
hezar	NUM		
an	DET		
kurd	NOUN		
ji	ADP		
xew	NOUN		
a	IZAFE		
giran	ADJ		
şiyar	ADJ		
bibin	VERB		
.	PUNCT		
	
ez gelek kêfxweş û serbilindim ku ezê giyanê xwe fedayê rizgariya Kurdistanê bikim.
	
ez	PRON		
gelek	ADV		
kêfxweş	ADJ		
û	CCONJ		
serbilind	ADJ		
im	VERB		
ku	SCONJ		
ez	PRON		
ê	PART		
giyan	NOUN		
ê	IZAFE		
xwe	PRON		
feda	NOUN		
yê	IZAFE		
rizgari	NOUN		
ya	IZAFE		
Kurdistan	PROPN		
ê	DET		
bikim	VERB		
.	PUNCT		
	
Berfîn Emektarê diyar kir ku xebatên hunermermendan li berçavan in, tiştekî wan ê veşartî nîn e, ew diafirînin û pêşkêşî gel dikin.
	
Berfîn	PROPN		
Emektarê	PROPN		
diyar kir	VERB		
ku	SCONJ		
xebat	NOUN		
ên	IZAFE		
hunermermend	NOUN		
an	DET		
li	ADP		
berçav	NOUN		
an	DET		
in	VERB		
,	PUNCT		
tişt	NOUN		
ek	DET		
î	IZAFE		
wan	PRON		
ê	IZAFE		
veşartî	ADJ		
nîn	AUX		
e	VERB		
,	PUNCT		
ew	PRON		
diafirînin	VERB		
û	CCONJ		
pêşkêş	NOUN		
î	DET		
gel	NOUN		
dikin	VERB		
.	PUNCT		
	
ji bilî hunermendiyê jî tu karekî wan tune ye.
	
ji bilî	ADP		
hunermendi	NOUN		
yê	DET		
jî	ADV		
tu	ADV		
kar	NOUN		
ek	DET		
î	IZAFE		
wan	PRON		
tune	AUX		
ye	VERB		
.	PUNCT		
	
li piraniya herêmê, cotkaran dest bi çinîna ceh û nîskan kirin.
	
li	ADP		
pirani	NOUN		
ya	IZAFE		
herêm	NOUN		
ê	DET		
,	PUNCT		
cotkar	NOUN		
an	DET		
dest	NOUN		
bi	ADP		
çinîn	NOUN		
a	IZAFE		
ceh	NOUN		
û	CCONJ		
nîsk	NOUN		
an	DET		
kirin	VERB		
.	PUNCT		
	
li bendê ye ku di rojên pêş de çinîna genim jî dest pê bike.
	
li	ADP		
bend	NOUN		
ê	DET		
ye	VERB		
ku	SCONJ		
di	ADP		
roj	NOUN		
ên	IZAFE		
pêş	ADV		
de	ADP		
çinîn	NOUN		
a	IZAFE		
genim	NOUN		
jî	ADV		
dest pê bike	VERB		
.	PUNCT		
	
li navçeya Amediyê bi dehan projeyên din ên hikûmetê zirar dîtine.
	
li	ADP		
navçe	NOUN		
ya	IZAFE		
Amedi	PROPN		
yê	DET		
bi	ADP		
deh	NUM		
an	DET		
proje	NOUN		
yên	IZAFE		
din	ADJ		
ên	IZAFE		
hikûmet	NOUN		
ê	DET		
zirar	NOUN		
dîtine	VERB		
.	PUNCT		
	
hemû endamên komê di malbatên evîndarên muzîkê de mezin bûn, lewma ji zarokatiya xwe ve dest bi vê hunerê kirine.
	
hemû	ADJ		
endam	NOUN		
ên	IZAFE		
kom	NOUN		
ê	DET		
di	ADP		
malbat	NOUN		
ên	IZAFE		
evîndar	NOUN		
ên	IZAFE		
muzîk	NOUN		
ê	DET		
de	ADP		
mezin	ADJ		
bûn	VERB		
,	PUNCT		
lewma	CCONJ		
ji	ADP		
zarokati	NOUN		
ya	IZAFE		
xwe	PRON		
ve	ADP		
dest	NOUN		
bi	ADP		
vê	DET		
huner	NOUN		
ê	DET		
kirine	VERB		
.	PUNCT		
	
Ateş destnîşan kir ku 20 sal in bi hevalên xwe re şanogeriyê dike û got: "em şanogeriya kurdî dikin û hewl didin ku xwedî li çanda xwe derbikevin."
	
Ateş	PROPN		
destnîşan	NOUN		
kir	VERB		
ku	SCONJ		
20	NUM		
sal	NOUN		
in	VERB		
bi	ADP		
heval	NOUN		
ên	IZAFE		
xwe	PRON		
re	ADP		
şanogeri	NOUN		
yê	DET		
dike	VERB		
û	CCONJ		
got	VERB		
:	PUNCT		
"	PUNCT		
em	PRON		
şanogeri	NOUN		
ya	IZAFE		
kurdî	ADJ		
dikin	VERB		
û	CCONJ		
hewl didin	VERB		
ku	SCONJ		
xwedî	NOUN		
li	ADP		
çand	NOUN		
a	IZAFE		
xwe	PRON		
derbikevin	VERB		
.	PUNCT		
"	PUNCT		
	
serokê koma serhildêr Evdo ji bira û gundiyên xwe daxwaz dike ku bi ajalan re berê xwe bidin gund.
	
serok	NOUN		
ê	IZAFE		
kom	NOUN		
a	IZAFE		
serhildêr	NOUN		
Evdo	PROPN		
ji	ADP		
bira	NOUN		
û	CCONJ		
gundi	NOUN		
yên	IZAFE		
xwe	PRON		
daxwaz dike	VERB		
ku	SCONJ		
bi	ADP		
ajal	NOUN		
an	DET		
re	ADP		
ber	NOUN		
ê	IZAFE		
xwe	PRON		
bidin	VERB		
gund	NOUN		
.	PUNCT		
	
lewma operasyoneke wiha dan destpêkrin.
	
lewma	ADV	
operasyon	NOUN	
ek	DET	
e	IZAFE	
wiha	ADV	
dan	AUX	
destpêkrin	VERB	
.	PUNCT   
	
dixwazin karê rojnamegeriyê asteng bikin û çavên rojnamegeran bitirsînin.
	
dixwazin	VERB		
kar	NOUN		
ê	IZAFE		
rojnamegeri	NOUN		
yê	DET		
asteng	ADJ		
bikin	VERB		
û	CCONJ		
çav	NOUN		
ên	IZAFE		
rojnameger	NOUN		
an	DET		
bitirsînin	VERB		
.	PUNCT		
	
em bi vî awayî dinirxînin.
	
em	PRON		
bi	ADP		
vî	DET		
awa	NOUN		
yî	DET		
dinirxînin	VERB		
.	PUNCT		
	
gelek simsarên biyanî erd, mal û milkên xelkê Efrînê bi pereyekî zêde dikirin.
	
gelek	ADV		
simsar	NOUN		
ên	IZAFE		
biyanî	ADJ		
erd	NOUN		
,	PUNCT		
mal	NOUN		
û	CCONJ		
milk	NOUN		
ên	IZAFE		
xelk	NOUN		
ê	IZAFE		
Efrîn	PROPN		
ê	DET		
bi	ADP		
pere	NOUN		
yek	DET		
î	IZAFE				
zêde	ADJ		
dikirin	VERB		
.	PUNCT		
	
bi dehan rewşên bi vî rengî li gundên Kefer Sefrê û Dêwa yên Cindirêsê çêbûne.
	
bi	ADP		
deh	NUM		
an	DET		
rewş	NOUN		
ên	IZAFE		
bi	ADP		
vî	PRON		
reng	NOUN		
î	DET		
li	ADP		
gund	NOUN		
ên	IZAFE		
Kefer	PROPN		
Sefr	PROPN		
ê	DET		
û	CCONJ		
Dêwa	PROPN		
yên	IZAFE		
Cindirês	PROPN		
ê	DET		
çêbûne	VERB		
.	PUNCT		
	
keç û xortên me canê xwe ji bo jiyaneke birûmet û azad û parastina pêkhateyên herêmê feda kirin.
	
keç	NOUN		
û	CCONJ		
xort	NOUN		
ên	IZAFE		
me	PRON		
can	NOUN		
ê	IZAFE		
xwe	PRON		
ji	ADP		
bo	ADP		
jiyan	NOUN		
ek	DET		
e	IZAFE		
birûmet	ADJ		
û	CCONJ		
azad	ADJ		
û	CCONJ		
parastin	NOUN		
a	IZAFE		
pêkhate	NOUN		
yên	IZAFE		
herêm	NOUN		
ê	DET		
feda	NOUN		
kirin	VERB		
.	PUNCT		
	
Êzidiyên Şengalê piranî di vê rojê de cejna xwe pîroz dikin lê beşeke êzidiyên Şengalê û êzidiyên Şêxanê dê sibê cejna xwe pîroz bikin.
	
Êzidi	NOUN		
yên	IZAFE		
Şengal	PROPN		
ê	DET		
piranî	NOUN		
di	ADP		
vê	PRON		
roj	NOUN		
ê	DET		
de	ADP		
cejn	NOUN		
a	IZAFE		
xwe	PRON		
pîroz	ADJ		
dikin	VERB		
lê	CCONJ		
beş	NOUN		
eke	DET		
e	IZAFE		
êzidi	NOUN		
yên	IZAFE		
Şengal	PROPN		
ê	DET		
û	CCONJ		
êzidi	NOUN		
yên	IZAFE		
Şêxan	PROPN		
ê	DET		
dê	PART		
sibê	ADV		
cejn	NOUN		
a	IZAFE		
xwe	PRON		
pîroz	ADJ		
bikin	VERB		
.	PUNCT		
	
şehîdê berxwedana rûmetê Hebîb bi merasîmeke bi heybet li Kerkûkê hate veşartin.
	
şehîd	NOUN		
ê	IZAFE		
berxwedan	NOUN		
a	IZAFE		
rûmet	NOUN		
ê	DET		
Hebîb	PROPN		
bi	ADP		
merasîm	NOUN		
ek	DET		
e	IZAFE		
bi heybet	ADV		
li	ADP		
Kerkûk	PROPN		
ê	DET		
hate	AUX		
veşartin	VERB		
.	PUNCT		
	
divê tu kes li hemberî operasyona li Amedê bêdeng nemîne.
	
divê	VERB		
tu	ADV		
kes	NOUN		
li hember	ADP		
î	IZAFE				
operasyon	NOUN		
a	IZAFE		
li	ADP		
Amed	PROPN		
ê	DET		
bêdeng	ADJ		
nemîne	VERB		
.	PUNCT		
	
em dixwazin her kes ji bo parastina rojnamegeriyê, ji bo azadiya xweîfadekirinê û ji bo her kes bi awayekî azad propagandaya hilbjartinê bike, ji bo her kes bi awayekî azad dengê xwe bide, piştgiriyê bidin.
	
em	PRON		
dixwazin	VERB		
her kes	PRON		
ji	ADP		
bo	ADP		
parastin	NOUN		
a	IZAFE		
rojnamegeri	NOUN		
yê	DET		
,	PUNCT		
ji	ADP		
bo	ADP		
azadi	NOUN		
ya	IZAFE		
xweîfadekirin	NOUN		
ê	DET		
û	CCONJ		
ji	ADP		
bo	ADP		
her kes	PRON		
bi	ADP		
awa	NOUN		
yek	DET		
î	IZAFE		
azad	ADJ		
propaganda	NOUN		
ya	IZAFE		
hilbjartin	NOUN		
ê	DET		
bike	VERB		
,	PUNCT		
ji	ADP		
bo	ADP		
her kes	PRON		
bi	ADP		
awa	NOUN		
yek	DET		
î	IZAFE		
azad	ADJ		
deng	NOUN		
ê	IZAFE		
xwe	PRON		
bide	VERB		
,	PUNCT		
piştgiri	NOUN		
yê	DET		
bidin	VERB		
.	PUNCT		
	
hejmareke rojnamevanên Îranî û Rojhilatê Kurdistanê ji bijîşkên nexweşxaneya Kasrî ya Tehranê ragihandine, Jîna Emînî tûşî krîza mejî û dil nebûye, lê derb li ser wê hatiye xistin, ji ber wê jî serê wê şikestiye û tûşî xwînberbûna mejî bûye.
	
hejmar	NOUN		
ek	DET		
e	IZAFE		
rojnamevan	NOUN		
ên	IZAFE		
Îranî	ADJ		
û	CCONJ		
Rojhilat	PROPN		
ê	IZAFE		
Kurdistan	PROPN		
ê	DET		
ji	ADP		
bijîşk	NOUN		
ên	IZAFE		
nexweşxane	NOUN		
ya	IZAFE		
Kasrî	PROPN		
ya	IZAFE		
Tehran	PROPN		
ê	DET		
ragihandine	VERB		
,	PUNCT		
Jîna	PROPN		
Emînî	PROPN		
tûşî	NOUN		
krîz	NOUN		
a	IZAFE		
mejî	NOUN		
û	CCONJ		
dil	NOUN		
nebûye	VERB		
,	PUNCT		
lê	CCONJ		
derb	NOUN		
li ser	ADP		
wê	PRON		
hatiye	AUX		
xistin	VERB		
,	PUNCT		
ji ber	ADP		
wê	PRON		
jî	ADV		
ser	NOUN		
ê	IZAFE		
wê	PRON		
şikestiye	VERB		
û	CCONJ		
tûşî	NOUN		
xwînberbûn	NOUN		
a	IZAFE		
mejî	ADJ		
bûye	VERB		
.	PUNCT		
	
yek ji zarokên ku beşdarî pêşbirka behskirî bû, Nîkolayî Mihoyan ê 9 salî bû,  ku li ser navê zarokên Kurd ên li Ermenistanê dijîn, amade bû.
	
yek	NUM		
ji	ADP		
zarok	NOUN		
ên	IZAFE		
ku	SCONJ		
beşdar	NOUN		
î	DET		
pêşbirk	NOUN		
a	IZAFE		
behskirî	NOUN		
bû	VERB		
,	PUNCT		
Nîkolayî	PROPN		
Mihoyan	PROPN		
ê	IZAFE		
9	NUM		
salî	NOUN		
bû	VERB		
,	PUNCT		
ku	SCONJ		
li ser	ADP		
nav	NOUN		
ê	IZAFE		
zarok	NOUN		
ên	IZAFE		
Kurd	NOUN		
ên	IZAFE		
li	ADP		
Ermenistan	PROPN		
ê	DET		
dijîn	VERB		
,	PUNCT		
amade	ADJ		
bû	VERB		
.	PUNCT		
	
yek ji wan mijarên derûnnasîya civakî li ser disekine jî, bandora civakê ya li ser mirovî ye, ku wekî "bandora civakî" hatiye pênasekirin.
	
yek	NUM		
ji	ADP		
wan	PRON		
mijar	NOUN		
ên	IZAFE		
derûnnasî	NOUN		
ya	IZAFE		
civakî	ADJ		
li ser	ADP		
disekine	VERB		
jî	ADV		
,	PUNCT		
bandor	NOUN		
a	IZAFE		
civak	NOUN		
ê	DET		
ya	IZAFE		
li ser	ADP		
mirov	NOUN		
î	DET		
ye	VERB		
,	PUNCT		
ku	SCONJ		
wekî	ADP		
"	PUNCT		
bandor	NOUN		
a	IZAFE		
civakî	ADJ		
"	PUNCT		
hatiye	AUX		
pênasekirin	VERB		
.	PUNCT		
	
ChatGPT bûye teknolojîyek popûler ku di van demên dawîn de di gelek karan de tê bikaranîn û karê me pir hêsantir dike.
	
ChatGPT	PROPN		
bûye	VERB		
teknolojî	NOUN		
yek	DET		
popûler	ADJ		
ku	SCONJ		
di	ADP		
van	PRON		
dem	NOUN		
ên	IZAFE		
dawîn	ADJ		
de	ADP		
di	ADP		
gelek	ADV		
kar	NOUN		
an	DET		
de	ADP		
tê	AUX		
bikaranîn	VERB		
û	CCONJ		
kar	NOUN		
ê	IZAFE		
me	PRON		
pir	ADV		
hêsantir	ADJ		
dike	VERB		
.	PUNCT		
	
werin em bi hev re lê binêrin ka ev ChatGPT çi ye.
	
werin	VERB		
em	PRON		
bi hev re	ADV		
lê	ADP		
binêrin	VERB		
ka	ADV		
ev	PRON		
ChatGPT	PROPN		
çi	PRON		
ye	VERB		
.	PUNCT	
